duration (ns)
141051
65660
57600
52783
53864
62417
60156
4718
67626
116969
74113
9927
62416
43446
80503
4226
3735
56224
21330
3932
3538
3145
77554
50817
3833
60648
64579
62613
87481
62024
71755
65759
31061
56028
3735
3735
70968
9141
50720
77554
57698
73916
37253
4423
67724
54258
4522
10518
9141
7667
3342
64579
3735
66840
86892
66053
65070
68314
46886
74801
62613
47869
118837
21919
64480
10026
9338
54848
74507
69002
73524
87776
70477
102422
50424
57600
75883
52882
42660
5505
56617
62417
63400
61433
9338
51702
4030
3342
3833
76570
47869
9535
60647
74015
57797
83058
46985
58387
64775
50424
74408
44527
4226
38925
3834
3637
39023
34894
37057
32339
33322
3932
30668
40890
40399
35582
56519
110384
44134
39514
27031
55831
4424
3440
65365
4030
72442
50424
34501
39121
4030
4522
39514
45215
4915
35976
78734
6192
4030
52292
4423
5504
85614
95246
120803
128863
52095
53767
37745
65562
89447
67725
74703
28111
78832
6783
47476
5111
155304
55241
77455
49834
124735
35484
72933
76669
37352
5504
382559
116969
54357
176044
512897
12385
497267
14548
10222
78340
6979
5013
80110
38630
5111
40203
44232
123555
43642
4915
91119
6390
57305
5111
55340
35779
41775
36074
79224
5406
41382
35484
34993
3735
3441
4227
41676
33026
18577
38236
34206
37352
48262
35386
36565
73033
4423
32634
35779
177224
5897
3931
54946
4620
46492
53963
30373
3932
40301
37450
38630
35484
34796
4128
3441
35189
40792
40989
33519
34796
5210
30275
34993
3931
53177
44920
40103
35779
4423
69788
58190
36958
