duration (ns)
168967
138005
35778
204352
10615
179779
174373
37450
4718
21330
124145
212314
125324
11697
90037
125128
135743
12287
78242
2162
51801
76964
92396
42561
40497
114315
86007
54455
10026
143607
66053
109204
10812
50720
32142
17300
183908
16513
74802
155206
22902
16906
11599
76275
17693
97016
93477
51899
55634
115397
58780
9437
87776
3539
11500
21231
86793
32240
14253
105567
41480
5996
153633
9437
320241
48557
41284
28505
113431
98883
90823
248388
214772
190493
18479
116380
204352
109794
5209
339703
213887
120214
14548
541106
18872
264606
154026
87088
649132
30766
20249
11402
6979
175356
88071
92101
32535
19659
9043
61827
12385
145278
7471
164839
78832
26932
120999
14842
5799
12090
22804
24082
236494
114119
67627
23984
47180
221456
58976
4718
41185
140855
17005
139283
209955
7470
70378
304218
6978
186070
30864
141936
91610
315031
20839
113136
92593
41579
46886
13269
93477
47869
31552
7569
19364
22215
12483
14744
27130
97802
59369
44723
105960
84435
24377
28505
94952
16317
28210
2556
93772
53275
3047
51899
45117
34501
41480
106452
69297
52783
125128
109794
94362
5898
18184
54455
85811
74900
25360
110875
115790
20445
6881
95345
15137
2162
19953
17398
11893
70968
3441
26343
80012
160907
58583
45215
44625
14056
80601
138299
12090
40890
30766
70084
66643
4719
28014
59369
13859
24475
29881
4423
86007
2064
41676
119427
119034
5112
14940
32732
278761
54651
130141
236691
61237
58779
11598
328694
33125
276598
171523
65267
23197
11304
211725
15432
110974
15138
64088
10321
27817
49049
5701
104486
183613
107829
11107
46690
44724
56617
