duration (ns)
5996
2261
2556
1868
1770
1769
7175
17693
15236
3145
2654
3342
1770
1966
1966
1475
1572
2850
1966
1475
1376
1671
2064
1573
1769
2948
1868
2949
2064
1966
2457
2850
1868
1671
1376
1376
1868
9436
1965
2359
1868
1475
1671
1573
1868
1769
1376
1278
1277
2162
1671
1769
3342
1770
1573
1965
2457
1573
1966
2163
2654
2261
1475
1474
1572
1966
15334
1671
1572
1966
1573
1868
1769
1573
1376
1573
1475
1671
1572
1867
1572
2260
1966
2064
1475
1868
1179
1376
1376
1474
1376
1474
1573
15826
2457
1770
1671
1475
17791
1671
2162
2065
1376
2261
1278
2457
1573
1474
1572
1277
1376
1376
1377
1769
2163
1474
1474
2556
1475
1867
1573
1966
1376
1966
1572
1179
1671
1671
1868
1573
1474
1278
2261
2359
1376
1474
1376
2457
1376
1376
5602
1278
1966
20937
1769
1769
1966
1769
15334
2064
1868
1671
1475
1474
1572
1278
1966
1180
1376
1376
1770
1474
2359
1769
1867
1376
1867
1376
1376
2753
1671
21035
2752
1474
1770
1475
1278
1376
1179
31060
20248
9927
1573
2359
6290
2850
1572
1376
1573
1278
1376
5308
1769
1671
1376
1867
2261
5897
1474
1671
1573
2064
1278
2064
7470
1573
1769
1475
1475
1867
5112
1573
1671
1376
2556
1573
1278
5407
1376
1278
2261
1180
1474
1769
5013
1376
1376
1474
1277
1474
1671
1179
5406
1474
2261
1278
2359
1377
1376
1376
5406
1278
1573
1868
2064
1573
1475
1179
5209
1377
