duration (ns)
3839056
8419934
3206241
12320620
113431
5024084
9267619
871275
135449
1258061
6961650
3179898
7787709
315031
4895516
6803789
4162639
556047
4217585
18971
2493613
2912441
2626899
1509005
1489936
7464225
2616775
6018325
550346
8750594
2446923
4380261
242785
3669205
641563
286919
11539185
84238
4352443
9318142
706338
410376
361524
3848787
316408
5655916
5527446
1184635
2516612
3615733
1229064
104486
3253520
489601
207498
1689472
7212986
1359205
142231
5572858
3235042
239935
2686465
152355
6054694
1061375
344224
837167
6163897
3114238
3599907
4247761
4491530
2300760
276500
3861565
3141663
3961824
51997
2426674
3431531
1730559
174177
2466680
23689
6460449
2008434
739070
2205710
88366
514665
104289
214869
8424161
5081979
3260892
634780
739267
280825
3040911
399072
5187547
111858
19844214
7287198
1260616
6003876
564992
387966
255956
722360
419714
6628630
6913682
756370
656896
542385
9374857
2036252
32830
669379
6307800
336852
3519405
8973917
33027
1844480
8571208
107337
3565407
640973
2618445
3473501
3963300
241901
3581329
3093400
830287
1233389
307561
4302314
938213
884741
178698
588779
629767
390816
528525
1110326
3148445
3755506
1954766
3947375
2307640
916490
634190
4463810
632323
1491017
27424
4197533
3841710
29095
2580013
1829540
917474
953351
383837
3577300
1119172
4667770
4670031
4638478
45805
713120
1411792
4575964
2255545
468860
4669343
5085518
887100
96622
3872574
835398
17594
1072285
1330798
453724
2556029
23197
513486
2868897
8375702
2345188
2652061
1022549
313950
2288473
7415471
139675
795491
630751
2459307
1491509
102324
418731
4060904
658764
1267202
696607
79618
3306599
7372
845129
7788102
6157607
54062
109500
236200
5553985
124636
1674826
3913071
1985041
335378
138496
3308860
307462
1361269
7659731
869801
32339
127978
6327458
159334
7191951
589074
3491391
502576
914230
2040183
270307
7149881
10910106
5728949
100161
1616636
1310943
3057228
