duration (ns)
429838
318472
333314
821735
17202
838248
773571
58878
8846
66742
474267
390030
427676
42561
355725
284954
312574
47377
364768
3735
112743
262641
174569
127291
119623
464634
355037
258218
55241
1838681
596741
325254
23099
200912
55634
34108
648443
28112
238362
512897
52587
36467
35287
196195
31257
316702
207399
110384
131811
287804
104585
14646
297437
7273
16120
64972
239935
103503
32535
323189
150881
19069
194032
13957
384820
105370
67331
80011
394157
228042
518499
577181
626327
182728
60549
308642
826748
855450
21821
486652
217524
102127
12975
277483
6389
417551
179386
86695
138496
19167
49442
23197
40792
678423
351498
269226
71066
66741
29881
188626
40497
412243
17791
546021
376465
43938
347271
43937
17792
23787
69199
47869
426693
404577
79814
67822
44920
613745
178993
9337
80601
370567
34698
566466
1427421
238755
168475
527444
15826
257137
69887
171425
319750
572659
152257
632029
580325
169950
380691
48361
635174
133778
108614
19855
61630
128666
43250
69887
86990
250551
195211
144590
333313
208776
47083
71853
308347
57600
108221
5012
296748
215952
5307
175257
139675
85123
77455
46788
200028
122179
362212
273944
1065307
96033
297142
147244
242982
216148
58877
307463
366930
71361
18479
304120
61630
3538
61139
42463
38630
194818
8944
55241
188134
465028
177617
188625
111072
28702
243670
452446
22215
88759
68806
190395
195899
7962
51899
200224
39710
98982
52489
9633
239149
1966
121884
421385
388359
7273
24475
48754
487733
21821
127880
877861
841688
102717
45903
432984
110089
216049
660926
147342
13466
19069
482721
24377
451758
58387
212118
45412
113529
119231
15530
389636
511618
372631
23099
120705
112153
144196
