duration (ns)
13270
16612
7962
18774
2457
23001
21035
7962
6586
10812
35189
29193
14744
3145
21723
40301
43643
6291
17496
2556
56323
88760
9830
4325
10517
10813
24082
5504
3833
15039
10616
34698
2457
8847
10321
4226
21035
2458
25261
49147
3145
3048
3145
41381
3146
39809
65267
30078
22313
46493
55929
19069
57207
2753
3145
4816
7077
5800
1966
36369
23394
2654
5996
2163
16218
11304
30176
5013
27620
28997
5799
7372
12189
5407
2359
6192
10616
50130
1671
29881
5209
4226
2359
12484
1769
9437
27129
15235
17201
2261
4129
1769
2359
11402
7372
46394
4423
17889
3145
14154
4128
21329
2654
27719
21330
3735
35582
4030
2556
2261
3538
23885
11500
7961
14842
4227
3735
32142
6881
2457
14941
12484
5210
23001
9338
1671
7765
39022
2654
21821
11599
17693
12483
23001
5406
7766
14744
10223
9830
4325
28604
48656
8552
2949
3342
5111
17103
3538
5406
28309
6193
7765
49442
18381
24770
22804
24180
2851
3932
1573
9436
4227
2654
9829
4128
13073
4521
5504
4128
20052
22804
17889
8650
2162
4423
16022
17299
10910
5504
24475
23000
4129
2359
7864
3538
2162
3932
3342
4030
20838
1867
10615
27817
25065
7274
6291
15629
3441
12287
9239
2949
13466
12188
31061
98196
4030
13073
8551
3637
21428
3244
1966
13073
1966
16120
6782
65562
7962
8060
11206
30275
2261
13761
16120
14547
6389
2752
15432
2752
5603
10223
13958
2359
2457
42267
5013
15334
5210
15825
3735
5701
11304
3538
19462
86596
19462
2850
29292
25459
12581
