duration (ns)
246396
219231
203133
238146
212691
227783
211282
26964
192972
237039
347912
65699
275271
293682
242874
68516
37729
192669
34308
22436
32598
48293
199913
205447
25958
336442
242874
278088
275170
270040
283320
252634
25454
287244
25756
25152
208968
41854
255853
256457
289457
272051
332921
78074
365720
511505
107452
71735
74854
69924
60970
437153
135926
633948
396607
401337
433934
435544
448322
473978
381315
383226
459087
58354
513919
178282
84111
496715
2376224
298211
286237
282917
365519
367129
273863
414717
375379
274366
228387
107553
435745
496011
285030
378698
96687
313905
46180
29479
34510
192569
307165
37729
262997
245591
202731
218124
267726
248609
197399
211282
198807
298914
43363
420553
72641
41653
377793
217822
188544
236033
269536
31894
304348
346906
361192
217319
241466
268630
313202
219935
32497
326281
39943
79080
346806
41653
480517
563521
406165
473776
47589
77571
420453
528810
47387
451239
302839
31793
36018
197901
44067
30787
207560
191965
244685
198102
176169
188343
194883
226072
266719
185627
198405
38433
220840
48192
454660
69824
228587
355759
254746
206956
178684
235932
281811
184017
188142
25153
192267
26863
60768
50406
292676
22939
177880
48696
51211
196493
25555
34509
196392
270643
25253
192468
188042
185627
265009
29781
203033
34812
176169
47991
257463
304750
193072
186834
183615
21431
196593
287948
182710
29177
30888
33906
185123
178081
70628
308170
182408
180898
193374
176773
307164
179792
27165
199914
200518
263399
25052
26059
199712
24347
187338
192367
186532
42256
314911
308070
291369
267524
206353
27567
22336
178584
227682
238850
217420
181603
35113
186632
186532
35114
271951
215710
195386
197600
25454
32497
271448
191664
