duration (ns)
348878963
520599549
121483296
568667278
7279183
574987404
445276992
36296559
6441544
61332872
695883540
288444392
982810640
12897600
195422366
265501115
186908381
30293574
179487975
293341
102509961
168740033
147159519
136947653
47367773
375591392
257231166
229085484
25867062
506213758
120674399
386538856
4908264
248783378
30400796
13140776
725418170
2666470
385981566
450885359
65919843
36927649
29842624
272949383
17032010
978316090
224260275
79507332
106434322
101299323
77302169
6649770
314352588
4424920
7145846
62476595
191989474
183257262
6238218
402804961
188752100
22660638
414359762
7295012
585384054
54688639
24731269
98061261
727723570
394847366
603737647
562018492
365882058
210376608
37140354
349429292
412972311
415710422
3463101
178663196
331128487
105047617
7990761
316605959
1071614
746682548
170299555
59460052
80362297
10766688
48192924
7823426
27195647
872091899
364138750
381047998
49843164
64731092
32293062
318988513
32934477
464257088
5084864
525214320
165485446
18868000
664923662
49922790
11766873
27337779
83244515
46382418
547725799
792260184
43596803
83858359
57041392
657733022
239951519
3117840
80804574
561761190
22296280
244887485
518624072
669347
159457426
659269856
4848895
337283493
45976211
157961087
237056909
389362299
20443488
401655549
260177062
48802649
111510977
18845338
230144087
67432167
62412280
19227927
89149397
61399134
25062526
73385069
69268768
608864125
191837230
182378672
417271950
150476753
27022188
43733421
270377584
50301243
111298459
1754625
363218928
576580297
1394667
315546951
97970403
73474719
74013781
17605493
240786737
51135188
217836753
424766572
315869805
1925182
44470432
149748290
563370835
199607677
32351688
237111451
263281511
90658796
5585376
242459665
69373210
1286864
71355830
28229955
24186759
150528082
2049023
40215772
201701228
639652436
218321153
175324683
85072838
10118524
255890291
497692545
8476549
54607664
51584077
161773097
113041654
9641192
16845632
326266607
52319151
85257383
61742500
6751475
408723293
603339
44817264
400164811
501830490
3247837
5328119
12906795
228430844
5371125
196622598
350415117
194737734
19010566
13245500
210578902
21250833
182074217
409099470
34743687
674206
4698472
535865458
12345095
198918669
28713744
176271022
41796042
60496216
91185662
11183165
368984903
388820959
548965135
6338467
90920662
102802007
169897463
