duration (ns)
5308
2457
2261
4325
1573
2851
2261
1867
1573
1867
2261
2555
1966
1376
2851
2162
16022
1376
1573
1376
1180
1475
1867
1377
1278
2654
3146
2064
1671
2457
2064
2458
1474
1376
1475
1278
2163
1278
2752
2458
1966
1573
1278
5602
1769
2064
2261
1573
1868
2163
1474
1671
2948
1572
1377
2064
2163
1278
1868
2752
1376
1376
2752
1376
2654
2261
1572
16513
881989
7667
2654
3342
2556
1966
1769
1769
1671
3637
1867
2753
6389
2163
2261
2163
1966
16415
6880
2359
1573
19954
1966
1868
1671
5996
2458
2556
1671
1475
1475
1769
17693
2752
1573
5013
2163
2850
2555
446155
3539
1769
1769
1376
4030
2851
2359
1867
1868
15924
1769
2359
3145
2261
2162
5505
2359
1376
1769
20937
1573
2555
17692
2457
2064
1868
1376
1573
1573
1868
2654
14940
4423
5111
2654
1671
2556
1474
1867
1572
2162
1966
2457
2752
1966
18282
2064
2458
1769
1475
1278
1770
1965
1572
1966
1573
1671
14744
1671
1474
2457
3834
2163
1966
2457
1474
1376
1377
2457
1868
1180
1966
2654
1573
1474
2163
1376
1278
1573
2752
1769
1868
1278
2163
2064
1868
1573
2457
1966
1277
1377
3047
1475
1474
2163
1966
3243
1278
1179
1671
2260
1770
1278
1671
1671
1376
1966
2457
2162
2064
1278
1277
2064
1180
1474
1671
1769
1179
1474
1573
1278
1376
1868
1278
1573
1180
2064
1180
2163
1278
2163
1573
1966
1278
1278
1770
2359
2064
1179
1377
1573
1376
