duration (ns)
9240
4129
20740
3342
1769
4718
3538
2260
1867
2064
21232
4522
2753
1376
2261
2851
2261
1474
1868
1868
6684
18970
3146
2555
1769
2359
19069
2162
1474
4128
2064
3637
1671
3539
1376
1475
17693
1278
2064
6094
1769
1475
1671
11599
1671
3244
5406
2163
2064
4128
1671
1474
3932
1966
1867
1769
2163
2261
1278
4423
2359
1278
3047
1277
4128
1868
3834
2162
4522
2457
2260
2752
2261
2261
1278
2359
2654
6979
1376
2163
1868
1671
2064
1966
1474
3735
29488
20642
2162
1475
1769
1377
1474
4521
3539
8650
1671
2261
1868
2752
1573
23099
1376
4718
4817
2162
4521
18283
1475
1376
1278
1474
4325
3146
2949
1474
2162
11108
2556
1573
3047
2948
2064
9928
24868
1474
3244
3735
1867
3932
2064
4227
18873
3735
1376
2555
2850
1966
1769
1376
10714
3834
3047
1475
1966
2556
1966
1966
2261
2753
15236
1867
2457
1770
1769
2654
2162
1376
2162
1278
2851
1769
1966
20543
1867
3636
1671
2064
2653
3736
3637
3932
4226
1769
19659
5407
17595
1966
1377
11008
21821
2065
1278
2064
1572
1572
1670
1278
1573
3244
1376
4226
3145
3342
2163
2359
2359
1671
2752
2949
1376
2359
1671
1867
3243
1573
1376
2162
2261
2064
1376
1867
2162
1573
4030
3146
2949
1966
1180
1376
2162
1278
2162
2162
1868
2064
1572
2162
1278
2162
16612
1376
1277
1179
3243
1179
10026
20346
3440
1573
2261
2163
1377
2261
24966
10615
1769
2064
2064
2261
