duration (ns)
436147
399927
340467
623182
397311
328394
445605
37024
361092
463514
391778
101315
506474
667552
610908
64391
63385
560502
124455
68013
58958
90449
623887
687071
79080
483736
509090
505066
504261
783557
564829
497521
60669
523880
55638
55537
598735
63586
570061
629421
579317
609802
516838
62378
573783
644412
87330
45677
53726
67912
82300
569457
112785
587264
503858
444800
490779
446008
355960
479611
524383
496816
410592
36220
297606
34509
36019
344391
324570
325476
350125
390873
376385
441178
415523
435343
424577
408379
431017
62278
400129
404254
372964
390068
80690
378900
40446
47791
36119
382421
378699
34107
287746
311089
341473
338756
320546
350327
302738
583240
727919
520057
43263
350930
36019
33402
391175
284125
297204
400733
463816
77672
434739
409989
435343
730535
587265
601753
611412
657189
76967
582838
59059
71534
610405
68516
603966
519453
586459
544907
58455
73848
499532
338152
33504
311390
294589
33906
39540
285130
39138
33000
407976
331714
297406
354754
365820
408379
511807
470959
336141
341171
466834
48595
416730
68919
337851
37427
281710
277384
299719
319540
276680
294487
297204
283219
379604
40445
404354
38937
70729
41552
370550
35314
424577
38836
60064
358778
35616
70729
369745
369543
35716
344089
371354
339159
342077
36522
485849
75860
647732
50004
411196
401135
373166
465123
517441
78879
554365
384534
366223
52720
41552
39137
365217
363406
51412
343183
353546
367531
708602
506273
374272
383730
42961
373467
367430
368135
35516
35817
518648
39138
370750
373165
368940
35617
367631
402645
341071
358174
346403
35919
33302
427093
422766
330405
437053
355961
41452
369442
360991
38635
375882
405260
382321
505367
86425
42760
366425
336543
