duration (ns)
329098
212892
279597
177779
204340
265713
247905
29680
184419
225770
383428
40043
222451
334229
326582
55939
35013
300424
21631
20021
22638
20022
205849
236636
52619
277987
249112
244987
282817
288049
212591
317829
53525
247804
41552
20827
234322
38131
204441
263499
372159
354050
332719
41854
365116
315716
36019
24147
21028
35314
60165
232713
36521
187035
225468
335336
243076
173453
186935
176069
197399
174056
179892
22235
176370
22336
21028
172950
176974
188343
171742
235027
230599
278289
246798
235027
258671
339461
433733
49802
765346
438059
359482
333122
24448
220036
23542
21028
42056
166712
223256
22135
175465
207861
308574
306561
275372
255552
288049
246597
267524
166813
40647
192670
38936
53626
166813
161681
157255
159568
164398
21933
210478
168623
159770
159971
252533
311089
229594
299820
23039
282314
65196
22034
161682
19116
160977
170837
161480
173755
20122
21531
213496
162386
19418
162990
162084
19015
19217
158563
21430
19317
245188
175767
162185
158059
245993
196794
160675
162386
160172
158663
163492
19619
224160
20022
159267
21129
160273
160474
162185
163090
221042
160072
158260
165605
159468
19015
214301
22437
21531
21833
158462
19116
159468
21329
18915
159770
27165
19619
300826
191663
19921
165303
241265
300423
393388
62580
277384
72239
402543
70025
303543
191864
250621
249716
232914
24650
166410
203938
231505
35012
19719
21631
201322
199511
19217
363809
357068
416528
261085
266317
199713
197298
25958
238850
429406
346905
64089
22436
204743
20625
786374
508889
408882
43062
454660
472469
471764
454157
236334
22940
40043
252936
293784
284728
265914
343988
38634
378799
421761
41753
435644
232813
444297
515530
24549
21229
219231
327286
