duration (ns)
174713811
267318438
85236328
387620448
2463380
291660957
387039054
29655373
3154471
42588536
290739797
169484601
295613585
6996880
152812299
175270191
109693941
11373174
121443752
59917
67662131
128338318
93830061
40019399
31544331
270422887
157915152
189039867
20427283
436598605
139046012
177633201
3370087
144662276
15933091
7532555
584774711
1060605
181524831
502365642
51200721
28571499
22691269
181259705
11541601
289561316
161497418
60294614
83513040
99593843
57342109
3384317
161779098
7530426
5776753
47958019
199634695
64514482
4464282
248180079
125085162
12994040
165986673
3916603
318538782
53465385
16710952
41963763
331744324
183294186
154215857
236027301
264376899
123004764
10513171
157468980
178048564
183990569
1969191
144866152
187353541
89084731
4042940
132869027
255024
352386926
120462231
45438646
76060118
2731637
26011099
3847343
10120918
470044767
306032256
171728596
27408091
36751388
14455354
122079523
16843555
317803730
3719637
521213481
164668552
9938452
297057877
28133771
5606251
12578272
34652838
23329844
357532831
392384864
33498031
38351271
32112809
551326168
142175949
1177857
44738837
304833292
11678976
194026867
468867396
343825
108211346
428847575
3246062
187309772
34219433
141921800
196260613
270089336
12687582
158019467
144889877
45769959
76971128
17687779
198196548
46757925
50399214
9877597
28148732
29945622
22232029
30526623
70496491
181677543
142038665
104902242
248541186
119980083
14911658
25696044
249311830
33307063
107959194
485688
239652438
188278117
879206
153147171
110828270
43794420
43610471
13898270
136814079
69789553
284874575
195824939
273063647
932310
37542015
76446372
188289797
132444649
27000375
260516040
298608723
54247030
3290176
251694825
46418002
289469
34293948
20285545
22792613
137022371
668656
24879660
133510748
377149308
120391957
164712015
61676160
10657467
177891764
423827626
4483195
49931784
41329855
146331238
87873794
4905179
17379561
209709761
32770332
74871810
34322904
3407280
194566524
132633
47452223
389890393
375890065
2124942
4325731
8541927
234137955
3122962
90752904
252798267
110436956
10748768
4946027
169762045
16606781
71445062
322700257
30382490
418574
2758450
282005525
5427437
266864257
20469761
143364274
16303693
36588373
112241765
6053078
286482850
448761707
267070203
3442523
78816417
71927845
92934894
