duration (ns)
62485405
95208746
19130629
90479337
1922168
79558041
63694143
5894783
1986660
10696934
87520174
39268974
146063047
2635297
35947613
41446895
27134012
6032218
22164143
114093
14836563
20829441
19472404
26440301
7371447
56844463
44252526
36970119
6023364
79928792
19665173
57232921
1372733
32546266
15494356
2612459
85846716
709407
47712530
61646815
9477230
6966187
7271540
40636274
2878473
119646993
25942881
12394639
16121764
15909073
11212765
1955168
42599995
1090922
1601019
8352100
45721644
23981173
1274335
56738923
33574306
3659112
46605007
1313272
79473529
7387746
3183625
16592622
119063340
58913095
70905607
47973869
50942540
28832646
7198171
50922266
58314365
50391803
1071503
24176798
51687402
13450599
1855052
33288201
215183
87716261
21923800
9323646
11881150
2279932
9918360
1181396
4385034
111331744
50518052
48672892
11705635
12904465
5317948
37150411
5597674
59220834
1165921
67238892
24086690
1951527
93438813
8780157
2129099
4286405
12933261
8096706
69022348
112461720
6903263
11022871
11393783
85113017
36214854
797261
13344624
71757815
2805987
30640686
75105038
189521
24666516
103257858
1090014
50162125
7952338
20139170
36912800
48687388
5989254
42825658
41907142
6499736
16114861
3443111
33410239
8679373
10212093
3611769
16546402
11961856
5453012
13806625
17444643
97884474
35688505
31149797
66191679
27427939
5883474
7119522
41734761
9372814
20787263
890601
76377424
74132458
866997
90231551
29162227
19581773
17211635
4748601
65442606
12841488
43704995
88698537
81284220
634276
12736419
34116452
38636010
38008506
5938264
39454106
48604676
18155148
1229854
48892210
13392367
598963
15639714
8422932
4921544
24021916
845283
7901173
35209988
122107027
39795722
31027014
17440862
3358105
47431904
98072922
2016507
18276180
12981093
29314487
20583510
3211242
3835747
61722958
11947249
13088870
9217326
1281227
70643850
631084
9962475
79535910
117611075
1363076
1750549
3173801
49636005
1501521
35319022
72724694
45690255
4310391
3160450
39269899
5044607
36026247
91840159
6725401
242643
2014283
93706901
2784489
49174616
6806863
31538324
8102311
9904523
17866551
3444501
59795265
58493044
70428006
1578822
18526949
19764543
33307933
